,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
79,02004464111011633000018821M9,9399041,CEDIS ALMACEN ,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias sin minisúper,101 a 250 personas,BOULEVARD,INDUSTRIAL,19058.0,,INDUSTRIAL,22444.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA,Fijo,-116.91772809,32.53848819,,MESA DE OTAY,12
80,02001541941000061010000000U9,72409,CLINICA FARMACIA Y RICO,,Servicios veterinarios para mascotas prestados por el sector privado,0 a 5 personas,CALLE,NOVENA,1251.0,1.0,OBRERA,22830.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,VETERINARIARICO@HOTMAIL.COM,,Fijo,-116.61417376,31.86835446,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL COLONIAL,1
81,02004464111008741000000000U5,7634098,CLUB DE NUTRICION,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MUTUALISMO E,291.0,,ZONA NORTE,22100.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645106269.0,SISY_MISTICA@HOTMAIL.COM,,Fijo,-117.04401351,32.5388481,,,
82,02004621111011121000000000U5,8485476,CONSULTARIO EN FARMACIA SIMILARES FUNDACION BEST,,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CALLE DE SERVICIO,1822.0,0.0,NUEVA TIJUANA,22435.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646248736.0,,,Fijo,-116.92975538,32.53782202,,,
83,02004621111011571000000219S1,9288463,CONSULTORIO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Consultorios de medicina general del sector privado,6 a 10 personas,CALLE,PASEO DE LOS VOLCANES,13002.0,2.0,URBI VILLA DEL PRADO II,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.96519743,32.42515748,,,
84,02004464113003301000000000U9,8313288,CONSULTORIO BENAVIDES,UMEB SA DE CV,Farmacias con minisúper,0 a 5 personas,BOULEVARD,SIMON BOLIVAR,,0.0,LIBRAMIENTO,22225.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.91748083,32.46848093,,,
85,02002621111006171000000000U1,10929764,CONSULTORIO DE FARMACIA LUVI,,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,RIO VERDE,,,VILLA VERDE,21396.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.38360729,32.60051012,,,
86,02004621111009611000000000S9,8515084,CONSULTORIO DE FARMACIA SIMILARES,FELIPE MEDINA AC,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,CUAUHTEMOC NORTE,1189.0,,LIBERTAD PB,22400.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6644986090.0,,,Fijo,-117.00880598,32.53366221,,,
87,02005621111000341000000000S9,8280527,CONSULTORIO DE FARMACIAS SIMILARES,,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,BENITO JUAREZ,29.0,0.0,ZONA CENTRO,22703.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",6644725221.0,,,Fijo,-117.05759301,32.34321492,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL,13
88,02004621211020081000000000U8,8589386,CONSULTORIO DENTAL,DISTRIBUIDORA MIS FARMACIAS AC,Consultorios dentales del sector privado,0 a 5 personas,CALLE,CUAUHTEMOC SUR,0.0,2.0,LA GLORIA,22654.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642107356.0,,,Fijo,-117.016793,32.446969,,,
89,02004621111011951000000000U5,9697444,CONSULTORIO FARMACIA ROMA,,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,ROSARITO,,,FRACC VALLE DEL RUBI,22190.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645031950.0,,,Fijo,-117.03281857,32.48049298,,,
90,02002621111006331000000000U1,10281590,CONSULTORIO FARMACIA SALUD ES VIDA,,Consultorios de medicina general del sector privado,0 a 5 personas,CALZADA,L D COLOSIO MURRIETA,0.0,,MISION DE SAN IGNACIO,21137.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.52970058,32.6523583,,,
91,02005621111000521000000000U6,10603826,CONSULTORIO FARMACIA SIMILARES,,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,GUERRERO,840.0,,CONSTITUCION,22706.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05037621,32.3660461,,,
92,02004621111012271000000000U7,11026370,CONSULTORIO FARMACIA SIMILARES,,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,AVENIDA DE LAS FERIAS INDEPENDENCIA,10000.0,,HIPODROMO DOS,22106.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.98875364,32.49803454,CENTRO Y PLAZA COMERCIAL,PLAZA ISABEL,SN
93,02004621111005741000069889M8,110820,CONSULTORIO INMEDICA,FARMACIA MODERNA DE TIJUANA SA DE CV,Consultorios de medicina general del sector privado,6 a 10 personas,BOULEVARD,ALBERTO LIMON PADILLA,18280.0,3.0,OTAY GALERIAS,22508.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6641042026.0,,,Fijo,-116.93344134,32.53487894,CENTRO Y PLAZA COMERCIAL,PLAZA DORADA,BAJA
94,02005621111000391000000000U4,8698479,CONSULTORIO INMEDICA FARMACIA ROMA,,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,ARTICULO 27 CONSTITUCIONAL,0.0,2106.0,CONSTITUCION,22710.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",8000257662.0,,,Fijo,-117.05392843,32.3658248,,,
95,02004464111003873000000000U1,149895,CONSULTORIO MEDICO,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,12.0,6.0,PINOS DE NAREZ,22127.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642325968.0,,,Fijo,-116.93391069,32.47197081,,,
96,02004621111006771000000000U4,103649,CONSULTORIO MEDICO  FARMACIAS SIMILARES,,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,PASEO DE LOS LAURELES,3.0,0.0,EL REFUGIO,22253.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.82306327,32.46161343,,,
97,02004621111005831000000000S7,110869,CONSULTORIO MEDICO BENAMEDIC,FARMACIAS BENAVIDES SA DE CV,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,BOULEVARD DE LAS BELLAS ARTES,5.0,0.0,NUEVA TIJUANA,22435.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.93100066,32.54438504,,,
98,02002621111005881000000000U6,9491211,CONSULTORIO MEDICO DE FARMACIA ECONOMICAS,,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,0.0,,GUADALUPE VICTORIA,21720.0,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",6861136100.0,,,Fijo,-115.10387508,32.28679706,,,
99,02002621111005141000000000U5,8319536,CONSULTORIO MEDICO DE FARMACIA MG FAMILIARES,,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,RIO SAN PEDRO MEZQUITAL,0.0,,GONZALEZ ORTEGA,21399.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862521521.0,MGFAMILIARESRH@GMAIL.COM,,Fijo,-115.39553202,32.60912358,,,
100,02005621111000401000063951S1,8589315,CONSULTORIO MEDICO DE FARMACIA SIMILARES,FUNDACION BEST AC,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,BENITO JUAREZ,238.0,0.0,MACHADO SUR,22703.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05940395,32.35353728,,,
101,02004621111008731000000000U6,103738,CONSULTORIO MEDICO DE FARMACIAS SIMILARES,,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,PASEO DE LOS LAURELES,4.0,0.0,EL REFUGIO,22253.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.82384154,32.46080327,,,
102,02004621111009501000000000U2,7048946,CONSULTORIO MEDICO DE FARMACIAS SIMILARES,,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PASEO DE LAS LOMAS,345.0,0.0,TERRAZAS DEL VALLE,22245.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6641881122.0,,,Fijo,-116.82715344,32.4887787,,,
103,02005621111000511000000000U7,9768073,CONSULTORIO MEDICO DE LA FARMACIA DEL AHORRO,,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,BENITO JUAREZ,2288.0,,MACHADO NORTE,22710.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05950449,32.36472579,,,
104,02002621111006321000000000U2,9541201,CONSULTORIO MEDICO FARMACIA,,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,3000.0,,MIRASOL,21396.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.38685266,32.61040309,CENTRO Y PLAZA COMERCIAL,PLAZA REXY,9A
105,02004621111008531000000000U0,125897,CONSULTORIO MEDICO FARMACIA LA MAS BARATA,OPERADORA MEDICA SA DE CV,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,3557.0,1.0,RUBIO,22116.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.94313939,32.48502362,,,
106,02002621111005731000000000U3,8756479,CONSULTORIO MEDICO FARMACIAS DEL AHORRO,,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,1271.0,0.0,VILLAFONTANA,21180.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6461185483.0,,,Fijo,-115.49711161,32.62395619,,,
107,02004464111012721000000000S1,11174407,CONSULTORIO MEDICO FARMACIAS SIMILARES,CAZCON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,CUCAPAH,0.0,,BUENOS AIRES SUR,22207.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.90020028,32.51147425,,,
108,02004621111011151000063951S2,8486102,CONSULTORIO MEDICO FARMACIAS SIMILARES,FUNDACION BEST AC,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CAMINO GUADALUPE VICTORIA,9102.0,55.0,MARIANO MATAMOROS,22234.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.87452343,32.47636233,,,
109,02005621111000271000063951S8,131055,CONSULTORIO MEDICO FARMACIAS SIMILARES,FUNDACION BEST AC,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,BENITO JUAREZ,315.0,,ECHEVERRIA,22703.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05954639,32.36340662,,,
110,02003621111000321000000000S6,7048072,CONSULTORIO MEDICO INMEDICA,FARMACIAS LA MODERNA DE TIJUANA SA SA DE CV,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,NUEVO LEON,0.0,,LOMA ALTA,21480.0,"TECATE, Tecate, BAJA CALIFORNIA",,,,Fijo,-116.63470093,32.56663022,,,
111,02004621111010091000000219S1,8280677,CONSULTORIO MEDICO INMEDICA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Consultorios de medicina general del sector privado,6 a 10 personas,CALLE,CALLE EMILIANO ZAPATA (QUINTA),0.0,900.0,CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03736093,32.53177916,,,
112,02003621111000401000000000S6,8321010,CONSULTORIO MEDICO INMEDICA,FARMACIAS LA MODERNA DE TIJUANA S A SA DE CV,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,NUEVO LEON,0.0,,LOMA ALTA,21480.0,"TECATE, Tecate, BAJA CALIFORNIA",,,,Fijo,-116.63466456,32.56659774,,,
113,02004621111009941000000000U0,7622815,CONSULTORIO MEDICO INMEDICA ROMA,FARMACIAS MODERNAS DE TIJUANA ROMA SA DE CV,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PASEO DE LAS LOMAS,16.0,,TERRAZAS DEL VALLE,22245.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.82778506,32.4894483,,,
114,02001621111003321000000000U7,9864762,CONSULTORIO SIMILARES,DISTRIBUIDORA DE MIS FARMACIAS SA DE CV,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BENITO JUAREZ,0.0,,CAÑON BUENA VISTA,22794.0,"RANCHO CAÑÓN BUENA VISTA (EL ZORRILLO), Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.51785012,31.66984839,,,
115,02002461211000541001000442S2,6417819,CORONA,GRUPO LIQUIS SA DE CV,Farmacias con minisúper,31 a 50 personas,CALLE,SEXTA,,,ZONA CENTRO,21970.0,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,FELIX.JUAN@GRUPO-LIQUIS.COM,,Fijo,-114.73381189,32.71395953,,,
116,02001464111002412000000000S5,6908520,COSMO FARMACIAS,EL BODEGON FARMACEUTICO S DE RL DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,NOVENA,146.0,0.0,ZONA CENTRO,22800.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461757070.0,FACTURASCOSMOFARMACIASSUC@GMAIL.COM,,Fijo,-116.62667296,31.87283579,,,
117,02001464111001562001000000U8,71143,COSMO FARMACIAS,EL BODEGON FARMACEUTICO S DE RL DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,ADOLFO RAMIREZ MENDEZ,401.0,,BAHIA,22880.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.60313281,31.85844536,,,
118,02001464111003351000000000U4,9813540,DEL MAR PHARMACY,,Farmacias sin minisúper,0 a 5 personas,PEATONAL,NINGUNO,0.0,3.0,LA BUFADORA,22794.0,"LA BUFADORA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.71960737,31.72599527,,,
119,02001464111003021000000000U3,11275760,DEL MAR PHARMACY,,Farmacias sin minisúper,0 a 5 personas,PEATONAL,NINGUNO,0.0,,LA BUFADORA,22794.0,"LA BUFADORA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.72023943,31.72508398,,,
120,02001464111003131000000000U0,10610468,DEL MAR PHARMACY,,Farmacias sin minisúper,0 a 5 personas,PEATONAL,NINGUNO,0.0,,LA BUFADORA,22794.0,"LA BUFADORA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.72194245,31.72423974,,,
121,02004464111010192000038352S7,8738178,DELICIAS 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,TERCER AYUNTAMIENTO,13552.0,,LOS VALLES,22170.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,DELICIAS2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.95681024,32.39034059,,,
122,02002464111007481000000000U3,9492063,DERMA CLUB DISTRIBUIDORA,,Farmacias sin minisúper,0 a 5 personas,CALZADA,CALZADA CETYS,0.0,13.0,RIVERA,21259.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CRETA.TORIS@DERMACLUBFARMACIA.COM.MX,WWW.DERMACLUBFARMACIA.COM,Fijo,-115.41147426,32.65396833,CENTRO Y PLAZA COMERCIAL,LA GRAN VIA,13
123,02001464113001291000000000S0,8345936,DERMA CLUB FARMACIA,ESTEFANIA RAMIREZ DOVALA S DE RL DE CV,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios",0 a 5 personas,CALLE,JUAN RODRIGUEZ CABRILLO,1545.0,10.0,OBRERA,22830.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,INFO@FARMACIADERMACLUB.COM,WWW.FARMACIADERMACLUB.COM,Fijo,-116.61442669,31.85978133,,,
124,02004464111005191000000000S6,154139,DERMA CLUB FARMACIA DERMATOLOGICA,,Farmacias sin minisúper,0 a 5 personas,CALLE,DAVID ALFARO SIQUEIROS,2800.0,,ZONA RIO,22010.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,INFO@FARMACIADERMACLUB.COM,WWW.FARMACIADERMACLUB.COM,Fijo,-117.01314313,32.52062067,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA SIQUEIROS,8
125,02002464111007831000000000S9,11835731,DERMACLUB,DERMACLUB DISTRIBUIDORA S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Francisco I. Madero,1290.0,6.0,SEGUNDA SECCION,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FATURACION@DERMACLUBFARMACIA..COM.MX,WWW.DERMACLUBFARMACIA.COM,Fijo,-115.4719472,32.66587636,,PLAZA ESPAÑA,6
126,02002464111007251000000000U0,10311962,DERMATOLOGO DERMSHOP,,Farmacias sin minisúper,0 a 5 personas,CALZADA,SARATOGA,0.0,,VICENTE GUERRERO,21970.0,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-114.72697581,32.71642241,,,
127,02002464111007263000000000U5,10784732,DERMATOLOGY POINT,DERMAFARMA ALVAREZ SAS DE CV SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,GENERAL ALVARO OBREGON,875.0,,ZONZ CENTRO,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,DERMAFARMAMXL@GMAIL.COM,,Fijo,-115.48106829,32.66265675,,,
128,02004464111009621000038352S8,8723424,DIAZ ORDAZ,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,15655.0,,MAURILIO MAGALLON,22116.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,DIAZORDAZ@MISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.94645404,32.48611855,,,
129,02004464111008651000000000U6,8514838,DIBIO BAJA,,Farmacias sin minisúper,0 a 5 personas,CALLE,IGNACIO C HERRERIAS,785.0,5.0,ANEXA 20 DE NOVIEMBRE,22100.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,VACUNASTJ@GMAIL.COM,,Fijo,-116.98378026,32.51474008,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,1
130,02002464111005261000000000S1,8462773,DISCOUNT PHARMACY,CROWDER S COMPANY SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,FRANCISCO I MADERO,234.0,,PRIMERA SECCION,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,WWW.RHSANTAMONICA.COM,Fijo,-115.49423125,32.66423783,,,
131,02005464111001072000000000S9,11071069,DISCOUNT PHARMACY,,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,BENITO JUAREZ,1207.0,,ZONA CENTRO,22703.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05528081,32.33810726,CORREDORES TURÍSTICOS,PLAZA FESTIVAL,5
132,02004464113001672010018821S5,116090,DISCOUNT PHARMACY 2,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias con minisúper,6 a 10 personas,AVENIDA,REVOLUCIÓN,615.0,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645421876.0,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA.COM,Fijo,-117.03687802,32.53372737,,,
133,02004464111012371000000000S5,9901993,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CALLE DEL GRANADO,12754.0,,VILLA DEL PRADO I,22170.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.96598452,32.41083749,,,
134,02004435313000281001000000U8,121465,DISTRIBUIDORA INTERNACIONAL,,Farmacias sin minisúper,6 a 10 personas,CALLE,DIAZ MIRON CUARTA,7240.0,,ZONA CENTRO,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6644083535.0,,,Fijo,-117.04760064,32.53188195,,,
135,02001464113000622010000000U7,71970,DISTRIBUIDORA MAYORISTA EL EDEN,,Farmacias sin minisúper,6 a 10 personas,CALLE,SEGUNDA,1875.0,,HIDALGO,22880.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,DIMAE2@HOTMAIL.COM,,Fijo,-116.58942505,31.86076775,,,
136,02004464112003881000000000U2,10440234,DMH DINAMICA MEDICA HOSPITALARIA,,Farmacias con minisúper,0 a 5 personas,BOULEVARD,AGUA CALIENTE,,,CACHO,22040.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645339984.0,JORGEDTT22@GMAIL.COM,,Fijo,-117.02438435,32.52194603,,,
137,02002464111004691000000000S0,7634074,DROGUERIA MARGARITA,FARMACIA MARGARITA 24 HORAS SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MARIANO ARISTA,1585.0,,NUEVA SEGUNDA SECCION,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.46424616,32.65980315,,,
138,02004464111008432001018821S1,6866650,DRUG DISCOUNTERS 7,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,AVENIDA DE LA AMISTAD,414.0,,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645421876.0,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA.COM,Fijo,-117.02859012,32.53852826,,,
139,02004464111000841000000000U1,55299,E Z PHARMACY,,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO  TERCERA,8237.0,0.0,ZONA CENTRO,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03637607,32.53409146,,,
140,02001464111003411000000000U6,11816399,ECO FARMACIA,,Farmacias sin minisúper,0 a 5 personas,PROLONGACION,RUIZ,,,LOS ENCINOS,22819.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.60279671,31.90980065,,,
141,02004464111012881000000000U3,10964517,ECONO FARMACIA,,Farmacias sin minisúper,0 a 5 personas,CALLE,EMILIANO ZAPATA QUINTA,1836.0,,CENTRO,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03906175,32.53175641,,,
142,02002464111006941000000000U7,9664111,ECONO PHARMACY,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,ANILLO PERIFERICO,535.0,9.0,VICTORIA,21395.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,ECONOPHARMA41848@GMAIL.COM,,Fijo,-115.34597482,32.60292158,CENTRO Y PLAZA COMERCIAL,PLAZA NAAY,9
143,02002464112001381000000000U9,57624,ECONOFARMA,,Farmacias con minisúper,0 a 5 personas,CALLE,AGUSTIN MELGAR,104.0,102.0,PRIMERA SECCION,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.49500466,32.66408563,,,
144,02002464111007151000000000U2,10441691,ECONOFARMA,,Farmacias sin minisúper,0 a 5 personas,CALLE,ZORRILLA,150.0,,PRIMERA SECCION,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.49621731,32.66403282,,,
145,02002464111007171000000000U0,11335806,ECONOPRAMACY,,Farmacias sin minisúper,0 a 5 personas,CALZADA,GOMEZ MORIN,1624.0,,AMPLIACION XOCHICALLI,21353.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6861518085.0,,,Fijo,-115.45686097,32.59942291,,,
146,02001464111002341000024128S6,6884491,EF EQUILIBRIO FARMACEUTICO,EQUILIBRIO FARMACEUTICO SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,BENITO JUÁREZ (QUINTA CALZADA CETYS),1740.0,,CENTRO,,"ENSENADA, Ensenada, BAJA CALIFORNIA",,EQFENSENADA@EQUILIBRIOFARMACEUTICO.COM.MX,,Fijo,-116.61069718,31.86196803,,,
147,02004464111008041000024128S0,6873551,EF EQUILIBRIO FARMACEUTICO,EQUILIBRIO FARMACEUTICO SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,BENITO JUÁREZ (SEGUNDA),795.0,,CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,EQFTIJUANA@EQUILIBRIOFARMACEUTICO.COM.MX,,Fijo,-117.04366595,32.53493265,,,
148,02002464111004381000024128S8,6873599,EF EQUILIBRIO FARMACEUTICO,EQUILIBRIO FARMACEUTICO SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REFORMA,1393.0,,NUEVA MEXICALI,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,EQFMEXICALI@EQUILIBRIOFARMACEUTICO.COM.MX,,Fijo,-115.46910573,32.66489577,,,
149,02005464111000802000038352S0,8724034,EJ MAZATLÁN,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,ALFREDO BONFIL,402.0,,AMPLIACION MAZATLAN,22710.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,EJIDO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.0451985,32.347219,,,
150,02002464111006821000000000U1,10368670,EL BOTIQUIN,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,BOSQUES DEL SOL,,,PLUTARCO ELIAS CALLES,21376.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865680818.0,,,Fijo,-115.38637211,32.63233564,,,
151,02003464111000452000038352S9,8723228,EL DESCANSO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO M. DE TODOS LOS SANTOS,899.0,,EL DESCANSO,21478.0,"TECATE, Tecate, BAJA CALIFORNIA",,TECATE3@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.60774339,32.56727533,,,
152,02002464112002561000000000U5,10058755,EL TUNEL FARMACY,,Farmacias con minisúper,0 a 5 personas,CALLE,AGUSTIN MELGAR,0.0,114.0,PRIMERA SECCION,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.49500486,32.6640135,,,
153,02001464111002782000038352S1,8738077,ENSENADA CHAPULTEPEC,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO DEL MAR,10.0,,PORTICOS DEL MAR,22785.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,ENSENADA2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.58503791,31.78316609,,,
