CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02002464111004763000045827S7,8320441,PHARMACY LAS VEGAS,PROMASTEC SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,5 DE MAYO A,224,,VICENTE GUERRERO ALGODONES,21970,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,PROMASTEC3@HOTMAIL.COM,,Fijo,-114.72985823,32.71699988,,,
02004464111000101000000000U0,55296,PHARMACY MATRIX,,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO TERCERA,8212,0,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,JENNY.SOL@LIVE.COM,,Fijo,-117.03667037,32.53406507,,,
02004464112002381000000000U4,115193,PHARMACY MEDS4U,,Farmacias con minisúper,0 a 5 personas,AVENIDA,REVOLUCION,1191,8,CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,BESTPHARMACY5TJ@HOTMAIL.COM,,Fijo,-117.03659274,32.53124309,,,
02002464111003371001065833S0,79039,PHOENIX DRUG STORE,CADENA COMERCIAL SABO SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,B,0,,VICENTE GUERRERO ALGODONES,21970,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,CRISTIANCAMACHO06@HOTMAIL.COM,,Fijo,-114.72843026,32.71586943,,,
02004464111010741000038352S1,9224413,PLAYAS 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO ENSENADA,1212,,JARDINES PLAYAS DE TIJUANA,22500,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAYAS2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.11608642,32.52489837,,,
02004464111009642000038352S4,8723426,PLAYAS 3,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CALLE DEL CICLN,289,,PLAYAS DE TIJUANA,22506,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAYAS3@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.12029059,32.51149765,,,
02004464111009792000038352S7,8723780,PLAYAS DE TIJUANA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,NINGUNO,121,,TERRAZAS,22504,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAYAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.11390684,32.53348228,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL DEL MAR,5
02004464111009562000038352S4,8723291,PLAZA BETA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BOULEVARD EL REFUGIO,2493,3,FLORIDO,22237,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAZABETA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.86812215,32.46322582,,,
02005464111000892000038352S1,9224701,PLAZA IRIS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,LIBRE TIJUANA-ROSARITO,582,,INDEPENDENCIA,22705,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,PLAZAIRIS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.05154917,32.40151884,CENTRO Y PLAZA COMERCIAL,PLAZA IRIS,4
02002464111003761002000442S2,6417820,PLUS MXLI,GRUPO LIQUIS SA DE CV,Farmacias con minisúper,31 a 50 personas,AVENIDA,LOS PINOS,0,,LOS PINOS,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FELIX.JUAN@GRUPO-LIQUIS.COM,,Fijo,-115.45127941,32.65337161,,,
02001464111002761000038352S5,8178610,POPULAR 89,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CALAFIA,359,,POPULAR 1989,22812,"ENSENADA, Ensenada, BAJA CALIFORNIA",,POPULAR89@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.56490371,31.89660633,,,
02004464111010122000038352S4,8737871,PORTICOS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,EL ROSARIO,11050,,PORTICOS DE SAN ANTONIO,22666,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PORTICOS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.03619139,32.44103683,CENTRO Y PLAZA COMERCIAL,LA PLACITA,8
02004464111010162000038352S0,8738175,PORTICOS 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,EL ROSARIO,10739,,PORTICOS DE SAN ANTONIO,22680,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PORTICOS2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.04002996,32.43810881,,,
02004464111009651000038352S5,8723427,PORTICOS 3,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,EL ROSARIO,11012,,PORTICOS DE SAN ANTONIO,22666,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PORTICOS3@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.03751783,32.43007204,,,
02004464111009492000038352S4,8723250,PORTICOS 4,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,REAL DEL MAR,10450,,FRANCISCO ZARCO,22660,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PORTICOS4@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.03890289,32.44183295,,,
02004464111009801000038352S6,8723781,POSTAL,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CARLOS LAZO,342,,EMPLEADOS POSTAL,22416,"TIJUANA, Tijuana, BAJA CALIFORNIA",,POSTAL@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.00073972,32.52576538,,,
02004464111009892000038352S5,8723927,PRADO 1,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MAGNOLIA,12802,,URBIVILLA DEL PRADO,22123,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PRADO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.96713287,32.40604315,,,
02004464111009902000038352S2,8723928,PRADO 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,PASEO DE LOS VOLCANES,13002,,URBIVILLA DEL PRADO II,22170,"TIJUANA, Tijuana, BAJA CALIFORNIA",,DELPRADO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.96512002,32.42510153,,,
02004464111009821000038352S4,8723784,PRESIDENTES,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PRESIDENTE MIGUEL ALEM?N VALDS,21602,,INFONAVIT PRESIDENTES,22215,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PRESIDENTES@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.90572864,32.49232593,,,
02005464111000812000038352S9,8737573,PRIMO TAPIA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,TIJUANA A ENSENADA,46,,PRIMO TAPIA,22710,"PRIMO TAPIA, Playas de Rosarito, BAJA CALIFORNIA",,PRIMOTAPIA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.92099346,32.22625575,,,
02004464111011081000026883S1,9432621,PROBEMEDIC DISTRIBUCIONES,PROBEMEDIC DISTRIBUCIONES SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,AGUA CALIENTE,11140,,AVIACION,22014,"TIJUANA, Tijuana, BAJA CALIFORNIA",,FLOR.GARCIA@PROBEMEDIC.MX,WWW.PROBEMEDIC.MX,Fijo,-117.00470065,32.51275819,,,
02004464113004442000000000U0,9170353,PRODUCTOS MEDICOS TJ,PRODUCTOS MEDICOS TJ S DE RL DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,CUCHUMA,8431,,PACIFICO,22643,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PMT.VENTASTIJUANA@GMAIL.COM,PRODUCTOSMEDICOSTJ.COM,Fijo,-116.98711344,32.46898716,,,
02004611151000023001000000U4,141998,PRODUCTOS NATURALES,POR LA SALUD ESTETICA Y FUNCIONAL AC,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,0,0,LAS HUERTAS 4SEC,22216,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.95762992,32.49353946,,,
02006464111000061000000000U1,9815766,PROFARMACIA,,Farmacias sin minisúper,0 a 5 personas,CALLE,NINGUNO,,,VENUSTIANO CARRANZA,22950,"VENUSTIANO CARRANZA (SANTA MARÍA)                                                                             , San Quintín, BAJA CALIFORNIA",,,,Fijo,-115.89100625,30.40387953,,,
02002464111007021000000000U7,11361862,PROVEEDORA DE INSUMOS MEDICOS KUBERA,,Farmacias sin minisúper,0 a 5 personas,CALLE,NOVENA,1379,,VERONA,21376,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.38205647,32.64471179,,,
02002464111006882000000000U3,10407197,PROVITALD,,Farmacias sin minisúper,6 a 10 personas,CALLE,HACIENDA CARPIZO,0,,HACIENDA DEL BOSQUE,21355,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.47044448,32.59517250,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,8B
02004464112003801000000000U0,10001414,REDFAR,,Farmacias con minisúper,0 a 5 personas,AVENIDA,INGENIERO JUAN OJEDA ROBLES Y O DE LA PAZ,590,,BUENAVISTA,22370,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.98545281,32.51995956,,,
02002464111006841000000000U9,9835893,REDFARMACY,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,ADOLFO LOPEZ MATEOS,,,PRIMERA SECCION,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.49245314,32.66338778,,,
02004464111010111000038352S7,8737870,REFORMA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO REFORMA,8650,,REFORMA,22183,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REFORMA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.95464417,32.46800544,,,
02004464111010222000038352S2,8738181,REFORMA 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO REFORMA,16431,,REFORMA,22180,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REFORMA2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.95442374,32.46808616,,,
02004464111010212000038352S3,8738180,REFUGIO II,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO DE LOS LAURELES,9164,,EL REFUGIO,22253,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REFUGIO2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.82297790,32.46170231,,,
02005464111000822000038352S8,8737719,ROSARITO PARCELA 39,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,ARTICULO 27,2087,,PARCELA 39,22710,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,ROSARITO2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.05405535,32.36552444,,,
02004464111005481000000000U1,121955,SAIN JOHNS FARMACIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REVOLUCION,1692,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,SAINTJOHNTIJUANA@OUTLOOK.COM,,Fijo,-117.03589125,32.52700225,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SAINT JHONS,A
02004464111009912000038352S1,8723929,SALVATIERRA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,PADRE SALVATIERRA,7662,,SALVATIERRA,22607,"TIJUANA, Tijuana, BAJA CALIFORNIA",,SALVATIERRA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.06852546,32.48618075,,,
02004464111009922000038352S0,8724009,SALVATIERRA 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,LOS ALAMOS,25271,,SALVATIERRA,22205,"TIJUANA, Tijuana, BAJA CALIFORNIA",,VILLA2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.83683691,32.50981744,CENTRO Y PLAZA COMERCIAL,PLAZA PASEO DEL BOSQUE,4
02001464111001241001004146S9,6321759,SAM S NUEVO VALLARTA 6240,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CARRETERA,TRANSPENINSULAR (REFORMA),1000,,CHAPULTEPEC II POLIGONO III,22875,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.60293691,31.84109108,,,
02004464111009582000038352S2,8723341,SAN ANTONIO DE LAS MINAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,CIPRES,284,,VILLA DE JUAREZ,22766,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MINAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.88664204,32.46151440,,,
02004464111010181000038352S0,8738177,SAN LUIS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,ROBERTO DE LA MADRID,66,,SAN LUIS,22170,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CANON@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.95394628,32.43133736,,,
02004464111009981000038352S6,8724149,SANCHEZ,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,GENERAL RODOLFO SANCHEZ TABOADA,14503,,SANCHEZ TABOADA,22185,"TIJUANA, Tijuana, BAJA CALIFORNIA",,SANCHEZ@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.97203882,32.46676385,,,
02004464111004911001038352M8,126592,SANCHEZ 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,SÁNCHEZ TABOADA,52,,ZONA URBANA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTADOR@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.96287548,32.46295504,,,2
02004464111010001000038352S0,8724151,SANTA FE,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,SANTA FE,6132,,SANTA FE TERCERA SECCION,22654,"TIJUANA, Tijuana, BAJA CALIFORNIA",,SANTAFE@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.02330440,32.43677014,CENTRO Y PLAZA COMERCIAL,LA PLACITA,NINGUNO
02001464111000791001000000U4,66577,SANTA MARIA FARMACIAS,,Farmacias sin minisúper,0 a 5 personas,CARRETERA,TRANSPENINSULAR REFORMA,100,11,CARLOS PACHECO,22880,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461248383,GAL.CUZ@HOTMAIL.COM,,Fijo,-116.60483940,31.85057756,,,
02004464111011052000000000U2,9337353,SELECT PHARMA,PM PHARMA DISTRIBUCION SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO ENSENADA,2160,,PLAYAS DE TIJUANA SECCION DORADO,22505,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,WWW.SELECTPHARMA.NET,Fijo,-117.11601071,32.51677863,,,
02004561432007681000000000U6,120344,SERVI FARMACIA CENTRO NATURISTA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,VENUSTIANO CARRANZA,120,0,CASTILLO,22050,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646414563,,,Fijo,-117.05741316,32.53810154,,,
02002433110000021000000000U4,87903,SERVICIOS E INSUMOS INSTITUCIONALES DEL NOROESTE DE MEXICO,SERVICIOS E INSUMOS INSTITUCIONALES DEL NOROESTE DE MEXICO S DE RL DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,TAPICEROS,1635,0,INDUSTRIAL,21010,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865545450,ADMINISTRACION@SIINMEX.COM,,Fijo,-115.46246775,32.65270298,,,
02004464111012701000000000U3,11126895,SERVICIOS FARMACEUTICOS ESPECIALIZADO,,Farmacias sin minisúper,0 a 5 personas,CALLE,PASEO DE LOS HEROES,9211,110,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MANUEL.SANCHES@SFE.COM.MX,,Fijo,-117.02543362,32.53022469,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO XTAL,110
02002464111000661000000000U7,58996,SERVICIOS FARMACEUTICOS INTEGRALES,,Farmacias sin minisúper,0 a 5 personas,CALLE,H,230,0,SEGUNDA SECCION,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865543194,FARMACIASFI@HOTMAIL.COM,,Fijo,-115.46447932,32.66478518,,,
02001464111000291000000000S5,63935,SERVICIOS MEDICOS INTEGRALES,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PEDRO LOYOLA,237,0,PUNTA BANDA,22897,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461760663,ADMON.DIANAMED@GMAIL.COM,WWW.DIANAMED.COM.MX,Fijo,-116.60454276,31.82760699,,,
02004464111009872000038352S7,8723876,SIGLO XXI,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,MANUEL J. CLOUTHIER,15742,,LA JOYA,22115,"TIJUANA, Tijuana, BAJA CALIFORNIA",,SIGLO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.94277651,32.48844884,,,
02004464111012491000000000U1,11378997,SIMAS FARMACIA,,Farmacias sin minisúper,0 a 5 personas,CALLE,WAHOO,9736,,FLORIDO,22237,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.87303104,32.46752237,,,
02004464111010891000000000U4,9293293,SIMILAR,,Farmacias sin minisúper,0 a 5 personas,CALLE,RUTA INDEPENDENCIA,10000,0,MARIANO MATAMOROS ,22215,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.89123824,32.49848191,CENTRO Y PLAZA COMERCIAL,COLORADO,
02002464111007721000000291S2,11805088,SIMILAREES HELECHO,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Helecho,899,,VILLA DEL ROBLE,21395,"MEXICALI, Mexicali, BAJA CALIFORNIA",6644910432,CGEN@GOYOMA.COM,,Fijo,-115.35841112,32.60515987,,,
02002464111001191000000000U4,52664,SIMILARES BAJA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MICHOACAN,400,0,BAJA CALIFORNIA,21130,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865527374,,,Fijo,-115.51829869,32.65612011,,,
02002464111007701000000291S4,11827594,SIMILARES BENITO JUAREZ,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,Benito Juárez,1550,,INSURGENTES OESTE,21280,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-115.44842480,32.63697078,,,
02002464111007661000000291S0,11742848,SIMILARES CASTELLON,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALZADA,Castellón,1730,,HIDALGO,21389,"MEXICALI, Mexicali, BAJA CALIFORNIA",6644910432,CGEN@GOYOMA.COM,,Fijo,-115.45499893,32.61383625,,,
02002464111007621000000291S4,11804938,SIMILARES CONSTITUCION,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,Tercera,0,,CIUDAD VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",6644910432,CGEN@GOYOMA.COM,,Fijo,-115.11161121,32.28973566,,,
02002464111007681000000291S8,11799854,SIMILARES DE LAS AMERICAS,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALZADA,Calzada de las Américas,703,,COMPUERTAS,21210,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-115.43761364,32.66316829,,,
02002464111007711000000291S3,11797445,SIMILARES DILUVIO,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,Diluvio,1500,,LA CONDESA,21395,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-115.33485971,32.58920617,,,
02002464111007751000000291S9,11746664,SIMILARES EJIDO PATZCUARO,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,Ninguno,,,NINGUNO,21706,"EJIDO PÁTZCUARO, Mexicali, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-115.06481177,32.35064912,,,
02002464111007741000000291S0,11760303,SIMILARES MANUEL GOMEZ MARIN,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALZADA,Manuel Gómez Morín (Periférico Oriente),286,,LAS HADAS,21216,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-115.41573714,32.66511179,,,
02002464111007731000000291S1,11797843,SIMILARES POBLADO INDIVISO,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Poblado Indiviso,4101,,VILLAS DEL COLORADO,21395,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-115.36940306,32.59237860,,,
02002464111007651000000291S1,11787782,SIMILARES RIO CULIACAN,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,Río Culiacán,899,,PROHOGAR,21240,"MEXICALI, Mexicali, BAJA CALIFORNIA",6644910432,CGEN@GOYOMA.COM,,Fijo,-115.43289750,32.65403249,,,
02002464111007671000000291S9,11770570,SIMILARES RIO ELOTA,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,Río Elota,1099,,BENITO JUAREZ,21250,"MEXICALI, Mexicali, BAJA CALIFORNIA",6644910432,CGEN@GOYOMA.COM,,Fijo,-115.42770944,32.63923177,,,
02002464111007581000000291S0,11839806,SIMILARES TERCERA,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,Tercera,0,,GUADALUPE VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",6644910432,CGEN@GOYOMA.COM,,Fijo,-115.10925870,32.28776063,,,
02001464111003391000000291S0,11824244,SIMILARES TRANSPENINSULAR KM142,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,Ninguno,,,NINGUNO,,"LA PROVIDENCIA                                                                                                , Ensenada, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-116.15609733,30.96994839,,,
02002464111007691000000291S7,11764754,SIMILARESCALLE I,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,I,1196,,INDUSTRIAL,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",6644910432,CGEN@GOYOMA.COM,,Fijo,-115.46154304,32.65821396,,,
02004464111012241000000000U0,10880624,SKIN POINT SHOP,,Farmacias sin minisúper,0 a 5 personas,CALLE,PASEO CENTENARIO TIJUANA,9580,3,ZONA URBANA RIO TIJUANA,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.02372825,32.53662741,CENTRO Y PLAZA COMERCIAL,NEW CITY MEDICAL PLAZA,3
02004464112003921000000000U6,11208435,SPARTAN SUPLEMENTOS ALIMENTICIOS,,Farmacias con minisúper,0 a 5 personas,CALLE,SONORA,0,,CHAPULTEPEC,22020,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.01363031,32.51105731,,,
02002464112002471000000000U7,10567272,SPOT FARMA,,Farmacias con minisúper,0 a 5 personas,CALLE,URBANO VASQUEZ CUARTA,0,2600,GONZALEZ ORTEGA,21397,"MEXICALI, Mexicali, BAJA CALIFORNIA",,SPOT.FARMA@GMAIL.COM,,Fijo,-115.39539517,32.60100595,,,
02002323119002483000000000U8,6940976,STA CRISTINA FARMACIA,,Farmacias con minisúper,0 a 5 personas,CALLE,CATARATAS IGUAZU,213,0,SANTA MONICO,21339,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.48926805,32.62087191,,,
02005464111001081000000000U0,9527719,STAR PHARMACY,,Farmacias sin minisúper,0 a 5 personas,CALLE,NOGAL,0,,MAGISTERIAL,22703,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05555286,32.33813649,,,
02002461211000433002000442S2,6282700,SUCURSAL 1,GRUPO LIQUIS SA DE CV,Farmacias con minisúper,31 a 50 personas,AVENIDA,FRANCISCO I MADERO,816,,NUEVA,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FELIX.JUAN@GRUPO-LIQUIS.COM,,Fijo,-115.46133454,32.66681814,,,
02001464111003301000000000U9,10847556,SUPER FARMACIA 89,,Farmacias sin minisúper,0 a 5 personas,CALLE,CALAFIA,0,1,POPULAR 1989,22812,"ENSENADA, Ensenada, BAJA CALIFORNIA",6462602702,,,Fijo,-116.56772933,31.89533131,,,
02001464112000701000000000U1,7078401,SUPER FARMACIA 89,,Farmacias con minisúper,6 a 10 personas,CALLE,CALAFIA,329,0,POPULAR 1989,22812,"ENSENADA, Ensenada, BAJA CALIFORNIA",,SUPEFARMACIA89@GMAIL.COM,,Fijo,-116.56753532,31.89539246,,,
02001464111003191000000000U4,11548178,SUPER FARMACIA ALEX,,Farmacias sin minisúper,0 a 5 personas,CALLE,HEBERTO CASTILLO,0,,PUNTA COLONET,22909,"EJIDO MÉXICO (PUNTA COLONET), Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.20849154,31.06327818,,,
